Contig name	Size (bp)	Coverage	GC %	Taxonomy winner	Winner %	Species winner	Species winner %	Genus winner	Genus winner %	Order winner	Order winner %	Class winner	Class winner %	Phylum winner	Phylum winner %	Domain winner	Domain winner %
N1_003_000G1_scaffold_10117	1248	1111.18	33.25	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10118	1247	85.28	55.81	Lelliottia amnigena	0.5	Lelliottia amnigena	0.5	Lelliottia	0.5	Enterobacteriales	0.5	Gammaproteobacteria	0.5	Proteobacteria	0.5	Bacteria	0.5
N1_003_000G1_scaffold_10119	1247	11.31	66.08	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10120	1247	7.82	56.21	Enterobacter sp. 35683	0.5	Enterobacter sp. 35683	0.5	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10121	1247	7.82	41.22			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10122	1247	763.83	37.53	Veillonella dispar	1.0	Veillonella dispar	1.0	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10123	1247	1094.99	30.87	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10124	1247	7.22	24.62			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10125	1246	10.23	46.87			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10126	1246	8.79	35.71	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10127	1246	11.44	37.08			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10128	1246	33.11	47.19	Macaca mulatta	0.5	Macaca mulatta	0.5	Macaca	0.5	Primates	0.5	Mammalia	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_10129	1246	1434.99	36.12	Staphylococcus epidermidis	0.5	Staphylococcus epidermidis	0.5	Staphylococcus	0.5	Bacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_10130	1246	6.38	37.96	Streptococcus australis	0.5	Streptococcus australis	0.5	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10131	1246	45.63	47.59			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10132	1246	9.75	57.78	Lelliottia amnigena	0.5	Lelliottia amnigena	0.5	Lelliottia	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10133	1245	8.43	59.92	Enterobacter sp. 35683	1.0	Enterobacter sp. 35683	1.0	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10134	1245	9.64	41.61			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10135	1245	8.19	38.88	Streptococcus sp. I-P16	0.5	Streptococcus sp. I-P16	0.5	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10136	1245	9.04	49.32	Homo sapiens	0.67	Homo sapiens	0.67	Homo	0.67	Primates	0.67	Mammalia	0.67	Chordata	0.67	Metazoa	0.67
N1_003_000G1_scaffold_10137	1245	9.52	47.47	Clostridiales	0.67	[Clostridium] citroniae	0.33	Lachnoclostridium	0.33	Clostridiales	0.67	Clostridia	0.67	Firmicutes	0.67	Bacteria	0.67
N1_003_000G1_scaffold_10138	1245	8.43	34.14			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10139	1245	391.81	29.08	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10140	1245	8.55	60.64	Enterobacter sp. 35683	1.0	Enterobacter sp. 35683	1.0	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10141	1244	50.52	40.59			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10142	1244	8.32	31.83														
N1_003_000G1_scaffold_10143	1244	6.99	34.73	Lactobacillus gasseri	1.0	Lactobacillus gasseri	1.0	Lactobacillus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10144	1244	12.06	63.59	Corynebacterium pseudogenitalium	0.5	Corynebacterium pseudogenitalium	0.5	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10145	1244	6.51	42.12			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10146	1244	61.98	42.85			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10147	1244	56.43	38.42														
N1_003_000G1_scaffold_10148	1244	34.61	35.77			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10149	1244	21.7	25.64	Clostridium beijerinckii	0.5	Clostridium beijerinckii	0.5	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10150	1244	7.48	26.05	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10151	1244	11.7	51.45	[Eubacterium] dolichum	0.5	[Eubacterium] dolichum	0.5	Holdemania	0.5	Erysipelotrichales	1.0	Erysipelotrichia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10152	1244	44.01	37.3			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10153	1244	10.73	53.14	Enterobacter sp. 35683	0.67	Enterobacter sp. 35683	0.67	Enterobacter	0.67	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10154	1244	69.69	35.53			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10155	1244	11.58	36.33	Camelus ferus	0.5	Camelus ferus	0.5	Camelus	0.5	unknown	1.0	Mammalia	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_10156	1244	60.05	55.47	Klebsiella quasipneumoniae	0.67	Klebsiella quasipneumoniae	0.67	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10157	1244	17.0	36.9	Nomascus leucogenys	1.0	Nomascus leucogenys	1.0	Nomascus	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_10158	1244	7.11	26.37	Peptoclostridium difficile	0.67	Peptoclostridium difficile	0.67	Peptoclostridium	0.67	Clostridiales	0.67	Clostridia	0.67	Firmicutes	0.67	Bacteria	0.67
N1_003_000G1_scaffold_10159	1244	4346.14	33.04	Veillonella sp. 3_1_44	0.67	Veillonella sp. 3_1_44	0.67	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10160	1244	9.04	52.57	Enterobacter sp. 35683	0.67	Enterobacter sp. 35683	0.67	Enterobacter	0.67	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10161	1243	6.64	37.09	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10162	1243	7.0	41.83														
N1_003_000G1_scaffold_10163	1243	10.86	30.09	Thermoanaerobacter wiegelii	0.5	Thermoanaerobacter wiegelii	0.5	Thermoanaerobacter	0.5	Thermoanaerobacterales	0.5	Clostridia	0.5	Firmicutes	0.5	Bacteria	1.0
N1_003_000G1_scaffold_10164	1243	7.36	56.72	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10165	1243	617.86	30.73	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10166	1243	426.47	27.84	Staphylococcus aureus	0.5	Staphylococcus aureus	0.5	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10167	1243	10.38	25.82	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10168	1243	871.52	30.57	human gut metagenome	0.5	human gut metagenome	0.5	Staphylococcus	0.5	Bacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_10169	1243	8.21	60.98	Lelliottia amnigena	1.0	Lelliottia amnigena	1.0	Lelliottia	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10170	1242	6.4	35.75	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10171	1242	132.97	45.49	Macaca fascicularis	0.5	Macaca fascicularis	0.5	Macaca	0.5	Primates	0.5	Mammalia	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_10172	1242	9.18	33.17			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10173	1242	9.78	28.5	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10174	1242	6.64	30.11	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10175	1242	7.61	57.25	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10176	1242	11.59	38.33	Eubacterium rectale CAG:36	1.0	Eubacterium rectale CAG:36	1.0	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10177	1242	5.68	27.21	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10178	1242	10.63	62.64	Corynebacterium tuberculostearicum	0.5	Corynebacterium tuberculostearicum	0.5	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10179	1241	8.46	64.3	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10180	1241	8.58	29.98	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10181	1241	7.86	39.0			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10182	1241	5507.7	41.66	Veillonella sp. 6_1_27	0.5	Veillonella sp. 6_1_27	0.5	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10183	1241	18.01	41.66	Macaca mulatta	1.0	Macaca mulatta	1.0	Macaca	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_10184	1241	10.15	58.82	CG_Propioni_01	1.0	CG_Propioni_01	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10185	1241	11.97	60.76	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10186	1831	586.24	52.81	Klebsiella pneumoniae	0.5	Klebsiella pneumoniae	0.5	Klebsiella	0.75	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10187	1240	11.49	49.52	Citrobacter sp. MGH 55	0.5	Citrobacter sp. MGH 55	0.5	Citrobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10188	1240	15.48	37.98			unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67
N1_003_000G1_scaffold_10189	1240	60.73	61.94	Klebsiella pneumoniae	1.0	Klebsiella pneumoniae	1.0	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10190	1240	7.62	37.5														
N1_003_000G1_scaffold_10191	1240	9.19	48.31	Hungatella hathewayi	0.5	Hungatella hathewayi	0.5	Hungatella	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10192	1240	489.56	61.37	Klebsiella pneumoniae	1.0	Klebsiella pneumoniae	1.0	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10193	1240	1302.22	31.29	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10194	1239	37.05	37.85			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10195	1239	8.47	39.06			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10196	1239	5.93	56.01	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10197	1239	10.53	59.56	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10198	1238	9.94	44.02			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10199	1238	20.84	30.53			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10200	1238	7.75	24.72	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10201	1238	344.22	25.53	Enterococcus faecalis	1.0	Enterococcus faecalis	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10202	1237	9.58	62.41	Enterobacter sp. 35683	0.5	Enterobacter sp. 35683	0.5	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10203	1237	770.49	35.08	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10204	1237	169.77	36.54			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10205	1237	11.4	56.91	[Clostridium] asparagiforme	0.5	[Clostridium] asparagiforme	0.5	Lachnoclostridium	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10206	1237	7.03	25.79	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10207	1237	8.61	36.22			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10208	1237	5157.84	41.31	Veillonella dispar	0.5	Veillonella dispar	0.5	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10209	1237	8.25	28.78	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10210	1236	39.56	40.45	Homo sapiens	1.0	Homo sapiens	1.0	Homo	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_10211	1236	88.35	38.59	Macaca mulatta	0.5	Macaca mulatta	0.5	Macaca	0.5	Primates	0.5	Mammalia	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_10212	1236	19.05	42.31			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10213	1236	18.33	39.72			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10214	1236	8.74	41.67	Streptococcus sp. I-G2	1.0	Streptococcus sp. I-G2	1.0	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10215	1236	1252.06	35.44	Streptococcus lutetiensis	0.5	Streptococcus lutetiensis	0.5	Streptococcus	0.5	Lactobacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_10216	1236	4.0	55.58	Corynebacterium casei	1.0	Corynebacterium casei	1.0	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10217	1236	29.85	31.15	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10218	1236	7.28	32.28	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10219	1235	16.76	39.35														
N1_003_000G1_scaffold_10220	1235	13.12	50.28			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10221	1235	9.47	61.38	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10222	1235	3707.49	50.45	Escherichia coli	1.0	Escherichia coli	1.0	Escherichia	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10223	1235	8.26	27.04	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10224	2042	4472.16	37.02	Veillonella	0.5	unknown	0.5	Veillonella	0.5	Selenomonadales	0.5	Negativicutes	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_10225	1235	10.69	25.34	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10226	1235	13.0	49.31	Clostridium hathewayi CAG:224	0.5	Clostridium hathewayi CAG:224	0.5	Clostridium	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10227	1235	16.4	32.96			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10228	1235	2038.18	34.66	Veillonella parvula	1.0	Veillonella parvula	1.0	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10229	1235	9.47	61.86	Propionibacterium acnes	0.67	Propionibacterium acnes	0.67	Propionibacterium	0.67	Propionibacteriales	0.67	Actinobacteria	0.67	Actinobacteria	0.67	Bacteria	0.67
N1_003_000G1_scaffold_10230	1235	6.32	31.9	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10231	1235	9.6	51.9	Clostridium hathewayi CAG:224	1.0	Clostridium hathewayi CAG:224	1.0	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10232	1234	4.13	39.06			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10233	1234	120.95	39.71			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10234	2148	944.83	41.76	Veillonella parvula	0.67	Veillonella parvula	0.67	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10235	1234	10.45	60.29	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10236	1234	11.91	64.51	Corynebacterium	1.0	Corynebacterium pseudogenitalium	0.33	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10237	1234	8.75	32.82	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10238	1233	6.08	45.26	Streptococcus australis	0.5	Streptococcus australis	0.5	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10239	1233	5.23	44.69	Streptococcus sp. I-G2	1.0	Streptococcus sp. I-G2	1.0	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10240	1233	7.79	41.85			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10241	1233	13.99	48.91	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10242	1233	7.06	59.61	Enterobacter cloacae	0.5	Enterobacter cloacae	0.5	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10243	1233	11.31	62.29	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10244	1233	9.0	39.66			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10245	1233	7.18	59.69	Enterobacter cloacae	1.0	Enterobacter cloacae	1.0	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10246	1233	9.98	40.79	Haemophilus influenzae	0.5	Haemophilus influenzae	0.5	Haemophilus	0.5	Pasteurellales	0.75	Gammaproteobacteria	0.75	Proteobacteria	0.75	Bacteria	0.75
N1_003_000G1_scaffold_10247	1232	7.91	49.84			unknown	0.67	unknown	1.0	unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67
N1_003_000G1_scaffold_10248	1232	13.15	48.3			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10249	1232	9.01	29.95			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_10250	1232	7.18	32.63	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_10251	1232	390.22	51.06	Escherichia coli	1.0	Escherichia coli	1.0	Escherichia	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
